"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
823.406580878156,1085.20436109704,562.499765288036,594.203407271137,541.743780422033,587.716168402442,"gene:YAL027W"
201.69901837073,128.086388345097,31.7646926280303,88.140172078552,86.232624224481,124.500621343819,"gene:YAL026C-A"
8914.30563544363,6476.93532245836,7123.23232183579,5680.58457351207,4530.76352690038,5663.86282539861,"gene:YAL026C"
2.37292962789094,7.05987967256439,2.64705771900252,8.91305110906706,8.11601169171585,7.32356596140114,"gene:HRA1"
803.632167312398,223.899041044185,365.293965222348,1480.55682311725,1065.22653453771,1157.12342190138,"gene:YAL025C"
5831.8700488133,3632.81236865385,4251.17469671805,3324.56806368201,3147.99803492429,3454.89224229099,"gene:YAL024C"
6267.6981238026,7266.63329154663,8978.81978285656,10509.4775966022,10737.4834681401,10661.2811483097,"gene:YAL023C"
1205.4482509686,1508.7971414509,2097.7932423095,2316.40294934532,2487.55758351091,2306.92327784136,"gene:YAL022C"
8461.86705305909,6773.45026870606,10662.3484921422,9390.3945129082,8370.65155854344,10133.0689533437,"gene:YAL021C"
253.903470184331,288.446512336202,587.64681361856,505.072896180467,463.627167889268,389.064441699436,"gene:YAL020C"
52.995428356231,35.299398362822,39.7058657850379,29.7101703635569,51.7395745346886,55.8421904556837,"gene:YAL019W-A"
8455.53924071805,4764.41022474203,5046.61554127831,7481.02089754362,7963.83647249618,8264.64418744119,"gene:YAL019W"
11988.040480105,19707.149828844,13690.5825226811,6178.72509660771,4878.73752818269,2842.45903876882,"gene:YAL018C"
13645.1363369155,14316.4274217216,18213.0806355969,7775.15158414283,7411.94767745951,8553.92504291653,"gene:YAL017W"
15.028554309976,36.3079526017597,23.8235194710227,13.8647461696599,8.11601169171585,12.816240432452,"gene:YAL016C-A"
10557.9548910294,10709.8374632802,13097.6415936245,8887.30229475197,8536.01529676215,9899.63028832399,"gene:YAL016W"
980.019936318958,749.355799530763,708.087939833175,1272.58563057235,1016.53046438741,1232.18997300574,"gene:YAL015C"
775.947988320337,1230.43617150408,1271.91123398071,1605.33953864419,1593.7817959607,1410.70189331489,"gene:YAL014C"
927.815484505357,857.271103097105,1060.14661646051,1327.05427623887,1090.58907107432,1091.21132824877,"gene:YAL013W"
